typeName,time,materialtypeid,groupID,typeName,quantity
"Modulated Deep Core Strip Miner II",36000,20413,333,"Datacore - Laser Physics",2
"Modulated Deep Core Strip Miner II",36000,20424,333,"Datacore - Mechanical Engineering",2
"Drone Navigation Computer II",30900,20418,333,"Datacore - Electronic Engineering",2
"Drone Navigation Computer II",30900,20424,333,"Datacore - Mechanical Engineering",2
"Drone Link Augmentor II",51000,20418,333,"Datacore - Electronic Engineering",2
"Drone Link Augmentor II",51000,20424,333,"Datacore - Mechanical Engineering",2
"Omnidirectional Tracking Link II",30900,20418,333,"Datacore - Electronic Engineering",2
"Omnidirectional Tracking Link II",30900,20424,333,"Datacore - Mechanical Engineering",2
"Shield Boost Amplifier II",30900,20171,333,"Datacore - Hydromagnetic Physics",3
"Shield Boost Amplifier II",30900,20414,333,"Datacore - Quantum Physics",3
"Scourge Rage Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Scourge Rage Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Nova Rage Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Nova Rage Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Inferno Rage Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Inferno Rage Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Scourge Javelin Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Scourge Javelin Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Nova Javelin Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Nova Javelin Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Inferno Javelin Rocket",22800,20418,333,"Datacore - Electronic Engineering",1
"Inferno Javelin Rocket",22800,20420,333,"Datacore - Rocket Science",1
"Inferno Rage Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Inferno Rage Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Nova Rage Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Nova Rage Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Mjolnir Rage Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Rage Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Scourge Javelin Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Scourge Javelin Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Mjolnir Javelin Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Javelin Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Inferno Javelin Heavy Assault Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Inferno Javelin Heavy Assault Missile",45600,20420,333,"Datacore - Rocket Science",1
"Scourge Fury Light Missile",22800,20418,333,"Datacore - Electronic Engineering",1
"Scourge Fury Light Missile",22800,20420,333,"Datacore - Rocket Science",1
"Nova Fury Light Missile",22800,20418,333,"Datacore - Electronic Engineering",1
"Nova Fury Light Missile",22800,20420,333,"Datacore - Rocket Science",1
"Inferno Fury Light Missile",22800,20418,333,"Datacore - Electronic Engineering",1
"Inferno Fury Light Missile",22800,20420,333,"Datacore - Rocket Science",1
"Scourge Precision Light Missile",22800,20418,333,"Datacore - Electronic Engineering",1
"Scourge Precision Light Missile",22800,20420,333,"Datacore - Rocket Science",1
"Nova Precision Light Missile",22800,20418,333,"Datacore - Electronic Engineering",1
"Nova Precision Light Missile",22800,20420,333,"Datacore - Rocket Science",1
"Mjolnir Precision Light Missile",22800,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Precision Light Missile",22800,20420,333,"Datacore - Rocket Science",1
"Nova Fury Heavy Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Nova Fury Heavy Missile",45600,20420,333,"Datacore - Rocket Science",1
"Mjolnir Fury Heavy Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Fury Heavy Missile",45600,20420,333,"Datacore - Rocket Science",1
"Inferno Fury Heavy Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Inferno Fury Heavy Missile",45600,20420,333,"Datacore - Rocket Science",1
"Scourge Precision Heavy Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Scourge Precision Heavy Missile",45600,20420,333,"Datacore - Rocket Science",1
"Inferno Precision Heavy Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Inferno Precision Heavy Missile",45600,20420,333,"Datacore - Rocket Science",1
"Mjolnir Precision Heavy Missile",45600,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Precision Heavy Missile",45600,20420,333,"Datacore - Rocket Science",1
"Nova Rage Torpedo",68100,20418,333,"Datacore - Electronic Engineering",1
"Nova Rage Torpedo",68100,20420,333,"Datacore - Rocket Science",1
"Scourge Rage Torpedo",68100,20418,333,"Datacore - Electronic Engineering",1
"Scourge Rage Torpedo",68100,20420,333,"Datacore - Rocket Science",1
"Mjolnir Rage Torpedo",68100,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Rage Torpedo",68100,20420,333,"Datacore - Rocket Science",1
"Inferno Javelin Torpedo",68100,20418,333,"Datacore - Electronic Engineering",1
"Inferno Javelin Torpedo",68100,20420,333,"Datacore - Rocket Science",1
"Mjolnir Javelin Torpedo",68100,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Javelin Torpedo",68100,20420,333,"Datacore - Rocket Science",1
"Scourge Javelin Torpedo",68100,20418,333,"Datacore - Electronic Engineering",1
"Scourge Javelin Torpedo",68100,20420,333,"Datacore - Rocket Science",1
"Nova Fury Cruise Missile",68100,20418,333,"Datacore - Electronic Engineering",1
"Nova Fury Cruise Missile",68100,20420,333,"Datacore - Rocket Science",1
"Scourge Fury Cruise Missile",68100,20418,333,"Datacore - Electronic Engineering",1
"Scourge Fury Cruise Missile",68100,20420,333,"Datacore - Rocket Science",1
"Mjolnir Fury Cruise Missile",68100,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Fury Cruise Missile",68100,20420,333,"Datacore - Rocket Science",1
"Nova Precision Cruise Missile",68100,20418,333,"Datacore - Electronic Engineering",1
"Nova Precision Cruise Missile",68100,20420,333,"Datacore - Rocket Science",1
"Mjolnir Precision Cruise Missile",68100,20418,333,"Datacore - Electronic Engineering",1
"Mjolnir Precision Cruise Missile",68100,20420,333,"Datacore - Rocket Science",1
"Scourge Precision Cruise Missile",68100,20418,333,"Datacore - Electronic Engineering",1
"Scourge Precision Cruise Missile",68100,20420,333,"Datacore - Rocket Science",1
"Signal Distortion Amplifier II",13800,20417,333,"Datacore - Electromagnetic Physics",2
"Signal Distortion Amplifier II",13800,20418,333,"Datacore - Electronic Engineering",2
"Heavy Assault Missile Launcher II",30900,20420,333,"Datacore - Rocket Science",2
"Heavy Assault Missile Launcher II",30900,20424,333,"Datacore - Mechanical Engineering",2
"Gas Cloud Harvester II",13800,20413,333,"Datacore - Laser Physics",2
"Gas Cloud Harvester II",13800,20417,333,"Datacore - Electromagnetic Physics",2
"Large Anti-EM Pump II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-EM Pump II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Anti-Explosive Pump II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-Explosive Pump II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Anti-Kinetic Pump II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-Kinetic Pump II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Anti-Thermic Pump II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-Thermic Pump II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Auxiliary Nano Pump II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Auxiliary Nano Pump II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Nanobot Accelerator II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Nanobot Accelerator II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Remote Repair Augmentor II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Remote Repair Augmentor II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Salvage Tackle II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Salvage Tackle II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Trimark Armor Pump II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Trimark Armor Pump II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Cargohold Optimization II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Cargohold Optimization II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Dynamic Fuel Valve II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Dynamic Fuel Valve II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Engine Thermal Shielding II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Engine Thermal Shielding II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Low Friction Nozzle Joints II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Low Friction Nozzle Joints II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Polycarbon Engine Housing II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Polycarbon Engine Housing II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Auxiliary Thrusters II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Auxiliary Thrusters II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Warp Core Optimizer II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Warp Core Optimizer II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Hyperspatial Velocity Optimizer II",23400,20415,333,"Datacore - Molecular Engineering",3
"Large Hyperspatial Velocity Optimizer II",23400,20416,333,"Datacore - Nanite Engineering",3
"Large Drone Control Range Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Drone Control Range Augmentor II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Drone Durability Enhancer II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Drone Durability Enhancer II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Drone Mining Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Drone Mining Augmentor II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Drone Repair Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Drone Repair Augmentor II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Drone Scope Chip II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Drone Scope Chip II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Drone Speed Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Drone Speed Augmentor II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Sentry Damage Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Sentry Damage Augmentor II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Stasis Drone Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Stasis Drone Augmentor II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Emission Scope Sharpener II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Emission Scope Sharpener II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Signal Disruption Amplifier II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Signal Disruption Amplifier II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Memetic Algorithm Bank II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Memetic Algorithm Bank II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Liquid Cooled Electronics II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Liquid Cooled Electronics II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Gravity Capacitor Upgrade II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Gravity Capacitor Upgrade II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Particle Dispersion Augmentor II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Particle Dispersion Augmentor II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Inverted Signal Field Projector II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Inverted Signal Field Projector II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Tracking Diagnostic Subroutines II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Tracking Diagnostic Subroutines II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Ionic Field Projector II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Ionic Field Projector II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Particle Dispersion Projector II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Particle Dispersion Projector II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Signal Focusing Kit II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Signal Focusing Kit II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Targeting System Subcontroller II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Targeting System Subcontroller II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Targeting Systems Stabilizer II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Targeting Systems Stabilizer II",23400,20418,333,"Datacore - Electronic Engineering",3
"Large Egress Port Maximizer II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Egress Port Maximizer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Ancillary Current Router II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Ancillary Current Router II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Powergrid Subroutine Maximizer II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Powergrid Subroutine Maximizer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Capacitor Control Circuit II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Capacitor Control Circuit II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Semiconductor Memory Cell II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Semiconductor Memory Cell II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Energy Discharge Elutriation II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Energy Discharge Elutriation II",23400,20413,333,"Datacore - Laser Physics",3
"Large Energy Burst Aerator II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Energy Burst Aerator II",23400,20413,333,"Datacore - Laser Physics",3
"Large Energy Collision Accelerator II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Energy Collision Accelerator II",23400,20413,333,"Datacore - Laser Physics",3
"Large Algid Energy Administrations Unit II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Algid Energy Administrations Unit II",23400,20413,333,"Datacore - Laser Physics",3
"Large Energy Ambit Extension II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Energy Ambit Extension II",23400,20413,333,"Datacore - Laser Physics",3
"Large Energy Locus Coordinator II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Energy Locus Coordinator II",23400,20413,333,"Datacore - Laser Physics",3
"Large Energy Metastasis Adjuster II",23400,20411,333,"Datacore - High Energy Physics",3
"Large Energy Metastasis Adjuster II",23400,20413,333,"Datacore - Laser Physics",3
"Large Hybrid Discharge Elutriation II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Hybrid Discharge Elutriation II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Hybrid Burst Aerator II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Hybrid Burst Aerator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Hybrid Collision Accelerator II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Hybrid Collision Accelerator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Algid Hybrid Administrations Unit II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Algid Hybrid Administrations Unit II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Hybrid Ambit Extension II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Hybrid Ambit Extension II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Hybrid Locus Coordinator II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Hybrid Locus Coordinator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Hybrid Metastasis Adjuster II",23400,20417,333,"Datacore - Electromagnetic Physics",3
"Large Hybrid Metastasis Adjuster II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Bay Loading Accelerator II",23400,20420,333,"Datacore - Rocket Science",3
"Large Bay Loading Accelerator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Warhead Flare Catalyst II",23400,20420,333,"Datacore - Rocket Science",3
"Large Warhead Flare Catalyst II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Warhead Rigor Catalyst II",23400,20420,333,"Datacore - Rocket Science",3
"Large Warhead Rigor Catalyst II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Hydraulic Bay Thrusters II",23400,20420,333,"Datacore - Rocket Science",3
"Large Hydraulic Bay Thrusters II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Rocket Fuel Cache Partition II",23400,20420,333,"Datacore - Rocket Science",3
"Large Rocket Fuel Cache Partition II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Warhead Calefaction Catalyst II",23400,20420,333,"Datacore - Rocket Science",3
"Large Warhead Calefaction Catalyst II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Projectile Collision Accelerator II",23400,20423,333,"Datacore - Nuclear Physics",3
"Large Projectile Collision Accelerator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Projectile Ambit Extension II",23400,20423,333,"Datacore - Nuclear Physics",3
"Large Projectile Ambit Extension II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Projectile Burst Aerator II",23400,20423,333,"Datacore - Nuclear Physics",3
"Large Projectile Burst Aerator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Projectile Locus Coordinator II",23400,20423,333,"Datacore - Nuclear Physics",3
"Large Projectile Locus Coordinator II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Projectile Metastasis Adjuster II",23400,20423,333,"Datacore - Nuclear Physics",3
"Large Projectile Metastasis Adjuster II",23400,20424,333,"Datacore - Mechanical Engineering",3
"Large Anti-EM Screen Reinforcer II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-EM Screen Reinforcer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Anti-Explosive Screen Reinforcer II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-Explosive Screen Reinforcer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Anti-Kinetic Screen Reinforcer II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-Kinetic Screen Reinforcer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Anti-Thermal Screen Reinforcer II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Anti-Thermal Screen Reinforcer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Core Defense Capacitor Safeguard II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Core Defense Capacitor Safeguard II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Core Defense Charge Economizer II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Core Defense Charge Economizer II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Core Defense Field Extender II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Core Defense Field Extender II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Core Defense Field Purger II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Core Defense Field Purger II",23400,20414,333,"Datacore - Quantum Physics",3
"Large Core Defense Operational Solidifier II",23400,20171,333,"Datacore - Hydromagnetic Physics",3
"Large Core Defense Operational Solidifier II",23400,20414,333,"Datacore - Quantum Physics",3
"Mobile Large Warp Disruptor II",268200,20418,333,"Datacore - Electronic Engineering",9
"Mobile Large Warp Disruptor II",268200,20419,333,"Datacore - Graviton Physics",9
"Mobile Medium Warp Disruptor II",178800,20418,333,"Datacore - Electronic Engineering",6
"Mobile Medium Warp Disruptor II",178800,20419,333,"Datacore - Graviton Physics",6
"Mobile Small Warp Disruptor II",81300,20418,333,"Datacore - Electronic Engineering",3
"Mobile Small Warp Disruptor II",81300,20419,333,"Datacore - Graviton Physics",3
"Small Remote Armor Repairer II",13800,20416,333,"Datacore - Nanite Engineering",1
"Small Remote Armor Repairer II",13800,20424,333,"Datacore - Mechanical Engineering",1
"Medium Remote Armor Repairer II",30900,20416,333,"Datacore - Nanite Engineering",2
"Medium Remote Armor Repairer II",30900,20424,333,"Datacore - Mechanical Engineering",2
"Large Remote Armor Repairer II",51000,20416,333,"Datacore - Nanite Engineering",3
"Large Remote Armor Repairer II",51000,20424,333,"Datacore - Mechanical Engineering",3
"Small Processor Overclocking Unit II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Processor Overclocking Unit II",7200,20418,333,"Datacore - Electronic Engineering",1
"Capital Nanobot Accelerator II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Nanobot Accelerator II",30900,20416,333,"Datacore - Nanite Engineering",4
"Heavy Armor Maintenance Bot II",23700,20418,333,"Datacore - Electronic Engineering",3
"Heavy Armor Maintenance Bot II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Heavy Shield Maintenance Bot II",23700,20418,333,"Datacore - Electronic Engineering",3
"Heavy Shield Maintenance Bot II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Light Armor Maintenance Bot II",7800,20418,333,"Datacore - Electronic Engineering",1
"Light Armor Maintenance Bot II",7800,20424,333,"Datacore - Mechanical Engineering",1
"Light Shield Maintenance Bot II",7800,20418,333,"Datacore - Electronic Engineering",1
"Light Shield Maintenance Bot II",7800,20424,333,"Datacore - Mechanical Engineering",1
"Medium Armor Maintenance Bot II",15900,20418,333,"Datacore - Electronic Engineering",2
"Medium Armor Maintenance Bot II",15900,20424,333,"Datacore - Mechanical Engineering",2
"Medium Shield Maintenance Bot II",15900,20418,333,"Datacore - Electronic Engineering",2
"Medium Shield Maintenance Bot II",15900,20424,333,"Datacore - Mechanical Engineering",2
"Warden II",23700,20418,333,"Datacore - Electronic Engineering",3
"Warden II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Garde II",23700,20418,333,"Datacore - Electronic Engineering",3
"Garde II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Curator II",23700,20418,333,"Datacore - Electronic Engineering",3
"Curator II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Bouncer II",23700,20418,333,"Datacore - Electronic Engineering",3
"Bouncer II",23700,20424,333,"Datacore - Mechanical Engineering",3
"Mining Laser Upgrade II",13800,20413,333,"Datacore - Laser Physics",2
"Mining Laser Upgrade II",13800,20424,333,"Datacore - Mechanical Engineering",2
"Ice Harvester Upgrade II",13800,20413,333,"Datacore - Laser Physics",2
"Ice Harvester Upgrade II",13800,20424,333,"Datacore - Mechanical Engineering",2
Paladin,192000,20421,333,"Datacore - Amarrian Starship Engineering",32
Paladin,192000,20424,333,"Datacore - Mechanical Engineering",32
Kronos,192000,20410,333,"Datacore - Gallentean Starship Engineering",32
Kronos,192000,20424,333,"Datacore - Mechanical Engineering",32
Vargur,192000,20172,333,"Datacore - Minmatar Starship Engineering",32
Vargur,192000,20424,333,"Datacore - Mechanical Engineering",32
Golem,192000,20424,333,"Datacore - Mechanical Engineering",32
Golem,192000,25887,333,"Datacore - Caldari Starship Engineering",32
Rhea,1485000,20424,333,"Datacore - Mechanical Engineering",64
Rhea,1485000,25887,333,"Datacore - Caldari Starship Engineering",64
Nomad,1485000,20172,333,"Datacore - Minmatar Starship Engineering",64
Nomad,1485000,20424,333,"Datacore - Mechanical Engineering",64
Anshar,1485000,20410,333,"Datacore - Gallentean Starship Engineering",64
Anshar,1485000,20424,333,"Datacore - Mechanical Engineering",64
Ark,1485000,20421,333,"Datacore - Amarrian Starship Engineering",64
Ark,1485000,20424,333,"Datacore - Mechanical Engineering",64
"Relic Analyzer II",30900,20417,333,"Datacore - Electromagnetic Physics",2
"Relic Analyzer II",30900,20418,333,"Datacore - Electronic Engineering",2
"Data Analyzer II",30900,20417,333,"Datacore - Electromagnetic Physics",2
"Data Analyzer II",30900,20418,333,"Datacore - Electronic Engineering",2
"Salvager II",51000,20417,333,"Datacore - Electromagnetic Physics",2
"Salvager II",51000,20418,333,"Datacore - Electronic Engineering",2
"Small Anti-EM Pump II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-EM Pump II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Anti-EM Pump II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-EM Pump II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Anti-EM Pump II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-EM Pump II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Anti-Explosive Pump II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-Explosive Pump II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Anti-Explosive Pump II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-Explosive Pump II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Anti-Explosive Pump II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-Explosive Pump II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Anti-Kinetic Pump II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-Kinetic Pump II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Anti-Kinetic Pump II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-Kinetic Pump II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Anti-Kinetic Pump II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-Kinetic Pump II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Anti-Thermic Pump II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-Thermic Pump II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Anti-Thermic Pump II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-Thermic Pump II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Anti-Thermic Pump II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-Thermic Pump II",30900,20416,333,"Datacore - Nanite Engineering",4
"Capital Auxiliary Nano Pump II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Auxiliary Nano Pump II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Auxiliary Nano Pump II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Auxiliary Nano Pump II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Auxiliary Nano Pump II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Auxiliary Nano Pump II",15600,20416,333,"Datacore - Nanite Engineering",2
"Small Trimark Armor Pump II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Trimark Armor Pump II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Trimark Armor Pump II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Trimark Armor Pump II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Trimark Armor Pump II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Trimark Armor Pump II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Nanobot Accelerator II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
